fpr,tpr
0.005968975859836423,0.020040332745147466
0.005968975859836423,0.020103352659440382
0.005978885614999405,0.020103352659440382
0.005978885614999405,0.020229392488026215
0.006015221383930341,0.020229392488026215
0.006015221383930341,0.020292412402319132
0.0060383441459773,0.020292412402319132
0.0060383441459773,0.02035543231661205
0.0060515571528612765,0.02035543231661205
0.006058163656303265,0.02035543231661205
0.00611762218728116,0.02035543231661205
0.00611762218728116,0.020418452230904965
0.006147351452770107,0.020418452230904965
0.006147351452770107,0.020481472145197882
0.006150654704491101,0.020481472145197882
0.006150654704491101,0.0205444920594908
0.006190293725143031,0.0205444920594908
0.006190293725143031,0.020607511973783715
0.0061935969768640246,0.020607511973783715
0.0061935969768640246,0.020670531888076632
0.006203506732027008,0.020670531888076632
0.006203506732027008,0.02073355180236955
0.006210113235468996,0.02073355180236955
0.006216719738910984,0.02073355180236955
0.0062332359975159546,0.02073355180236955
0.0062332359975159546,0.020796571716662465
0.006259662011283908,0.020796571716662465
0.006259662011283908,0.0209226115452483
0.006266268514725896,0.0209226115452483
0.006266268514725896,0.020985631459541215
0.0062728750181678845,0.020985631459541215
0.0062728750181678845,0.02111167128812705
0.006302604283656831,0.02111167128812705
0.006302604283656831,0.021174691202419965
0.00630921078709882,0.021174691202419965
0.00630921078709882,0.021237711116712882
0.0063356368008667735,0.021237711116712882
0.0063356368008667735,0.021363750945298715
0.006342243304308761,0.021363750945298715
0.006342243304308761,0.021426770859591632
0.006355456311192738,0.021426770859591632
0.006355456311192738,0.02148979077388455
0.006368669318076715,0.02148979077388455
0.006368669318076715,0.021552810688177465
0.006375275821518703,0.021552810688177465
0.006375275821518703,0.02161583060247038
0.006378579073239697,0.02161583060247038
0.006378579073239697,0.0216788505167633
0.006388488828402679,0.0216788505167633
0.006388488828402679,0.021741870431056215
0.006431431100775604,0.021741870431056215
0.006431431100775604,0.02180489034534913
0.0064611603662645505,0.02180489034534913
0.006471070121427534,0.02180489034534913
0.0064776766248695215,0.02180489034534913
0.0064776766248695215,0.021867910259642048
0.006480979876590516,0.021867910259642048
0.006480979876590516,0.021930930173934965
0.006527225400684434,0.021930930173934965
0.006537135155847416,0.021930930173934965
0.00654043840756841,0.021930930173934965
0.00654043840756841,0.02199395008822788
0.006560257917894375,0.02199395008822788
0.006560257917894375,0.022056970002520798
0.006570167673057357,0.022056970002520798
0.006576774176499346,0.022056970002520798
0.006589987183383323,0.022056970002520798
0.006589987183383323,0.022119989916813715
0.006623019700593264,0.022119989916813715
0.006623019700593264,0.022183009831106628
0.006652748966082212,0.022183009831106628
0.0066593554695241995,0.022183009831106628
0.006689084735013147,0.022183009831106628
0.006689084735013147,0.022246029745399545
0.006702297741897124,0.022246029745399545
0.006702297741897124,0.02230904965969246
0.006705600993618117,0.02230904965969246
0.006705600993618117,0.022372069573985378
0.006708904245339112,0.022372069573985378
0.006718814000502094,0.022372069573985378
0.006725420503944083,0.022372069573985378
0.006732027007386071,0.022372069573985378
0.006735330259107065,0.022372069573985378
0.006735330259107065,0.02249810940257121
0.006758453021154024,0.02249810940257121
0.006758453021154024,0.022561129316864128
0.006784879034921977,0.022561129316864128
0.006784879034921977,0.022624149231157045
0.006798092041805954,0.022624149231157045
0.006798092041805954,0.02268716914544996
0.0068410343141788775,0.02268716914544996
0.0068410343141788775,0.022750189059742878
0.006870763579667825,0.022750189059742878
0.006870763579667825,0.022813208974035794
0.006877370083109813,0.022813208974035794
0.006877370083109813,0.02287622888832871
0.00689058308999379,0.02287622888832871
0.00689058308999379,0.022939248802621628
0.006926918858924725,0.022939248802621628
0.006926918858924725,0.023002268716914544
0.0069434351175296965,0.023002268716914544
0.006950041620971684,0.023002268716914544
0.00696986113129765,0.023002268716914544
0.006976467634739638,0.023002268716914544
0.006979770886460632,0.023002268716914544
0.006992983893344609,0.023002268716914544
0.006996287145065602,0.023002268716914544
0.006996287145065602,0.02306528863120746
0.007006196900228585,0.02306528863120746
0.007006196900228585,0.023191328459793294
0.007039229417438527,0.023191328459793294
0.0070458359208805145,0.023191328459793294
0.007049139172601509,0.023191328459793294
0.007049139172601509,0.02325434837408621
0.0070689586829274734,0.02325434837408621
0.0070689586829274734,0.023317368288379128
0.00708217168981145,0.023317368288379128
0.00708217168981145,0.02344340811696496
0.007088778193253439,0.02344340811696496
0.0071019912001374155,0.02344340811696496
0.0071019912001374155,0.023506428031257878
0.007105294451858409,0.023506428031257878
0.007105294451858409,0.023569447945550794
0.007115204207021392,0.023569447945550794
0.00712181071046338,0.023569447945550794
0.007171359486278292,0.023569447945550794
0.007171359486278292,0.02363246785984371
0.007174662737999287,0.02363246785984371
0.007181269241441275,0.02363246785984371
0.007191178996604257,0.02363246785984371
0.007191178996604257,0.023695487774136628
0.007224211513814199,0.023695487774136628
0.007224211513814199,0.023884547517015377
0.007230818017256187,0.023884547517015377
0.007230818017256187,0.023947567431308294
0.007234121268977181,0.023947567431308294
0.007234121268977181,0.02401058734560121
0.0072440310241401636,0.02401058734560121
0.0072440310241401636,0.024073607259894127
0.007260547282745135,0.024073607259894127
0.007260547282745135,0.024136627174187044
0.007280366793071099,0.024136627174187044
0.007280366793071099,0.02419964708847996
0.007336522072327999,0.02419964708847996
0.007336522072327999,0.024262667002772877
0.00735303833093297,0.024262667002772877
0.00735303833093297,0.024325686917065794
0.007359644834374959,0.024325686917065794
0.007359644834374959,0.02438870683135871
0.007369554589537941,0.02438870683135871
0.007369554589537941,0.024451726745651627
0.007445529379120806,0.024451726745651627
0.007445529379120806,0.024514746659944544
0.007458742386004783,0.024514746659944544
0.007458742386004783,0.02457776657423746
0.007478561896330748,0.02457776657423746
0.007478561896330748,0.024640786488530377
0.007481865148051742,0.024640786488530377
0.007481865148051742,0.024703806402823294
0.007501684658377707,0.024703806402823294
0.007501684658377707,0.024766826317116207
0.007508291161819695,0.024766826317116207
0.007518200916982677,0.024766826317116207
0.007561143189355602,0.024766826317116207
0.007561143189355602,0.024829846231409124
0.0075908724548445486,0.024829846231409124
0.0075908724548445486,0.02489286614570204
0.007613995216891508,0.02489286614570204
0.007620601720333496,0.02489286614570204
0.007637117978938467,0.02489286614570204
0.007637117978938467,0.024955886059994957
0.0076536342375434375,0.024955886059994957
0.0076536342375434375,0.025018905974287874
0.007689970006474373,0.025018905974287874
0.007689970006474373,0.02508192588858079
0.007699879761637356,0.02508192588858079
0.007706486265079344,0.02508192588858079
0.007736215530568292,0.02508192588858079
0.007736215530568292,0.025144945802873707
0.00774282203401028,0.025144945802873707
0.00774282203401028,0.025207965717166624
